Index,Height(Inches),Weight(Pounds),Weight(Kilograms)
18385,65.72838,126.3271,57.3015966615259
18386,68.66827,120.6609,54.73142520185067
18387,69.23921,144.166,65.39326862015784
18388,67.60529,127.6045,57.88102150049895
18389,67.02823,130.9427,59.39521908736278
18390,68.52986,130.1434,59.03265898575706
18391,68.06148,132.0809,59.91150322053888
18392,69.89291,121.0481,54.90705796969972
18393,69.95674,127.3249,57.75419577247573
18394,71.36783,126.4851,57.37326499138165
18395,71.02923,132.704,60.19413952644471
18396,67.45478,124.9489,56.67644924249296
18397,65.64995,111.3464,50.50639571804409
18398,70.54974,118.2128,53.620974326408415
18399,64.73194,127.1272,57.66451964075115
18400,68.39661,126.2186,57.25238138437811
18401,66.75958,141.6033,64.23083552571894
18402,70.36383,143.4256,65.05742538328948
18403,68.07707,121.5943,55.15481266442892
18404,70.95278,154.5036,70.08237321963168
18405,65.56764,123.9059,56.2033475460401
18406,69.43223,106.3676,48.24802685294384
18407,67.31171,126.8754,57.55030391000635
18408,70.92227,133.0625,60.356754059693365
18409,68.71388,121.1249,54.941894221173904
18410,66.50874,132.745,60.21273700444525
18411,70.26147,130.0088,58.97160482627234
18412,67.16654,111.1425,50.41390728476821
18413,70.24561,120.9162,54.84722852218089
18414,69.63362,131.7987,59.78349814025219
18415,66.23707,119.442,54.17853578880522
18416,69.83489,125.9842,57.14605824185793
18417,68.70037,130.8307,59.34441622062959
18418,69.63254,139.143,63.11485076657897
18419,70.99486,134.7143,61.10600562460311
18420,70.68998,149.3115,67.72725210922616
18421,69.36635,123.4528,55.997822734282856
18422,68.13314,116.9677,53.05620067132359
18423,70.79422,120.9634,54.86863830173274
18424,66.18385,97.99029,44.44810396443799
18425,69.42133,141.0527,63.98108500408237
18426,69.01491,117.6252,53.35444071486891
18427,67.27059,124.4138,56.43372947473464
18428,68.88229,143.9361,65.28898666424749
18429,67.33816,125.2068,56.79343191508664
18430,68.66516,142.6448,64.70325682663521
18431,66.22914,129.1967,58.60323868275424
18432,68.76597,122.474,55.553841966796696
18433,69.53247,115.2221,52.26440170552481
18434,71.49026,142.5817,64.67463485439535
18435,66.50972,133.654,60.62505669962805
18436,67.81402,123.1049,55.84001632949288
18437,65.24439,121.9487,55.31556744987753
18438,66.01804,100.4529,45.56513653270434
18439,65.48158,116.1882,52.70262179080105
18440,68.16192,125.732,57.031661072303365
18441,65.02381,134.4425,60.98271795337022
18442,66.88569,130.0115,58.97282953823823
18443,67.39995,96.39088,43.72261634763675
18444,65.66171,109.2462,49.553751247391816
18445,67.95512,127.9877,58.054839880250384
18446,63.62623,110.8507,50.281547673047264
18447,69.18472,108.1881,49.07380023587045
18448,66.551,105.7101,47.949786809398525
18449,69.236,110.3032,50.03320330218634
18450,69.26426,117.98,53.51537693912728
18451,65.99389,122.8317,55.71609362242583
18452,71.73307,125.3396,56.85366959992742
18453,66.45155,115.4263,52.35702621790801
18454,66.39266,136.1279,61.74721037829992
18455,66.81631,127.1059,57.65485802413136
18456,67.89039,124.9759,56.68869636215186
18457,67.84615,121.3787,55.05701714596752
18458,69.36484,134.7724,61.13235961172094
18459,64.37297,123.659,56.09135444071487
18460,72.89808,138.8161,62.96656989930146
18461,66.99569,116.2376,52.72502948380659
18462,71.71415,134.3653,60.94770026308627
18463,70.09297,135.7937,61.59561825274426
18464,68.57037,144.2014,65.40932595482174
18465,69.00022,135.0503,61.25841422480268
18466,69.20893,120.8345,54.810169645287125
18467,69.46547,133.6304,60.61435180985213
18468,70.79127,130.4978,59.19341377120566
18469,68.78851,118.4584,53.73237775560192
18470,67.9302,135.4705,61.44901569445704
18471,66.4848,126.2168,57.25156490973419
18472,65.27146,101.3705,45.981357162297016
18473,65.50771,98.70684,44.77312891227433
18474,67.43981,115.5729,52.42352354168557
18475,69.16119,151.2058,68.58650095255375
18476,67.83732,115.3943,52.342511113127095
18477,66.49751,131.5375,59.665018597478
18478,68.69063,116.851,53.003265898575705
18479,67.40924,142.2469,64.52277057062506
18480,68.69726,128.5186,58.295654540506206
18481,67.12827,119.2494,54.09117300190511
18482,69.57438,125.2213,56.80000907194049
18483,70.35553,127.9276,58.02757869908373
18484,71.02956,136.2053,61.78231878798874
18485,67.01715,119.3356,54.13027306540869
18486,71.66632,140.0392,63.5213644198494
18487,68.14304,104.2278,47.27741994012519
18488,69.90342,145.7605,66.11652907556926
18489,68.65728,118.4992,53.75088451419759
18490,67.86381,110.3406,50.05016783089903
18491,67.60299,124.9038,56.655992016692366
18492,68.42162,143.2337,64.97038011430645
18493,64.29405,111.3888,50.5256282318788
18494,70.25668,130.9311,59.389957361879695
18495,66.92782,117.0246,53.08201034201216
18496,68.13117,112.2702,50.925428649188056
18497,68.47671,125.9732,57.1410686745895
18498,70.70443,130.0618,58.995645468565726
18499,72.47871,139.4575,63.25750703075388
18500,66.60089,121.3741,55.05493059965527
18501,69.52894,128.6671,58.36301369863013
18502,69.51429,138.8626,62.98766216093622
18503,69.13138,146.1917,66.31212011249205
18504,66.80915,128.2992,58.19613535335208
18505,66.95452,127.1524,57.67595028576612
18506,65.57553,132.8521,60.26131724575887
18507,66.99722,122.4956,55.56363966252381
18508,68.06291,141.5624,64.21228340742084
18509,67.13541,149.8053,67.95123831987661
18510,68.78744,140.3871,63.679170824639385
18511,70.39841,127.7709,57.9565000453597
18512,67.16952,112.1317,50.86260546130817
18513,67.6426,125.1871,56.78449605370589
18514,68.62432,131.5505,59.67091535879524
18515,66.98255,129.8261,58.88873264991381
18516,71.15912,143.7729,65.21495962986482
18517,67.55843,130.0446,58.98784359974599
18518,68.20677,131.9831,59.86714143155221
18519,66.78195,129.1513,58.58264537784631
18520,64.70211,117.9549,53.50399165381474
18521,66.24742,118.3215,53.67028032296108
18522,67.50724,111.2721,50.4726934591309
18523,70.38629,132.532,60.116120838247305
18524,66.2864,138.8554,62.98439626236052
18525,66.4173,110.4561,50.10255828721763
18526,67.91435,120.5977,54.702757869908375
18527,66.42833,130.4869,59.18846956363966
18528,70.51451,144.908,65.72983761226526
18529,69.22832,117.2825,53.19899301460582
18530,67.99826,122.5487,55.58772566451964
18531,69.65771,140.1853,63.587634945114765
18532,72.16883,136.178,61.76993558922253
18533,69.49369,118.7416,53.860836432913
18534,64.38605,113.8126,51.62505669962805
18535,64.55094,114.6945,52.02508391544952
18536,68.23747,112.8025,51.16687834527805
18537,68.02698,117.2349,53.17740179624421
18538,66.43047,95.71513,43.41609815839608
18539,69.86725,148.5763,67.3937675768847
18540,66.96093,111.8249,50.72344189422117
18541,68.82789,125.2561,56.81579424838973
18542,66.90197,129.6533,58.81035108409689
18543,67.30931,126.2076,57.24739181710968
18544,67.52133,123.9019,56.20153315794248
18545,66.81174,137.8045,62.50771114941485
18546,65.82295,120.199,54.52190873627869
18547,71.38764,144.7086,65.6393903655992
18548,65.35643,115.5945,52.43332123741268
18549,63.25179,105.0179,47.63580694910641
18550,65.59107,122.5182,55.57389095527533
18551,67.78908,137.9392,62.56881066860201
18552,68.61336,118.2248,53.62641749070126
18553,66.90249,117.65,53.365689921074114
18554,70.02504,139.5716,63.30926245123831
18555,66.22555,127.3096,57.74725573800236
18556,67.74102,142.398,64.59130908101243
18557,68.8943,131.6782,59.728839698811576
18558,69.12125,133.2563,60.44466116302277
18559,67.44687,123.1274,55.85022226254196
18560,67.65991,120.3186,54.57615894039735
18561,70.9585,131.0829,59.45881339018416
18562,71.92717,154.1861,69.93835616438356
18563,67.29513,132.4132,60.06223351174816
18564,63.95244,124.3648,56.41150322053887
18565,69.83187,136.9095,62.10174181257371
18566,68.37524,114.5381,51.9541413408328
18567,67.95803,144.8281,65.69359521001542
18568,66.57707,123.9629,56.2292025764311
18569,67.72062,141.1541,64.02707974235689
18570,63.92725,106.6814,48.39036559920167
18571,69.46167,129.6969,58.83012791436088
18572,68.83466,131.4672,59.63313072666243
18573,65.94714,127.9311,58.029166288669146
18574,65.75023,127.4329,57.80318425111131
18575,70.47518,139.0174,63.05787898031389
18576,64.98932,115.5069,52.39358613807493
18577,67.41353,127.8081,57.97337385466751
18578,68.38407,122.2271,55.44184886147146
18579,70.05637,143.8614,65.25510296652453
18580,67.06958,100.1749,45.43903655992016
18581,69.09877,125.7953,57.06037376394811
18582,65.96505,110.9834,50.34173999818561
18583,66.57586,114.8681,52.10382835888596
18584,67.29729,125.7866,57.0564274698358
18585,71.21423,139.5315,63.29107321055973
18586,68.14138,125.3772,56.87072484804499
18587,68.34001,132.0128,59.88061326317699
18588,65.93383,132.1972,59.96425655447701
18589,66.30774,108.1026,49.03501769028394
18590,67.08573,110.2558,50.0117028032296
18591,67.53056,117.9915,53.52059330490792
18592,68.0261,115.7176,52.48915903111676
18593,68.80557,108.2525,49.10301188424204
18594,67.85261,124.1566,56.31706432005806
18595,69.57975,134.4556,60.98866007438991
18596,65.34904,102.2823,46.39494692914815
18597,66.65974,100.292,45.49215277147782
18598,70.67149,141.6346,64.24503311258277
18599,70.13532,136.6807,61.99795881339018
18600,67.42062,114.6369,51.998956726843865
18601,69.4708,114.7699,52.05928513108954
18602,67.6276,135.9559,61.66919169010252
18603,67.18211,131.4971,59.64669327769209
18604,64.45811,125.6963,57.01546765853215
18605,68.95735,122.046,55.35970244035199
18606,67.64248,129.1718,58.59194411684658
18607,64.83179,112.8573,51.19173546221536
18608,69.27039,129.563,58.76939127279324
18609,66.83193,117.5062,53.30046266896489
18610,72.23485,151.5014,68.72058423296743
18611,65.01063,95.82746,43.467050712147326
18612,68.34214,126.7129,57.47659439354078
18613,66.62156,130.1081,59.01664701079561
18614,67.08814,133.7359,60.66220629592669
18615,69.05202,128.0624,58.088723577973326
18616,68.23454,133.8401,60.70947110586955
18617,68.37516,135.1791,61.31683752154586
18618,67.03833,138.5621,62.85135625510296
18619,70.80541,132.8961,60.281275514832615
18620,66.73256,141.7823,64.31202939308717
18621,65.72028,108.2124,49.084822643563456
18622,66.41974,111.5486,50.59811303637848
18623,67.57764,134.0803,60.81842511113126
18624,69.56328,129.1637,58.58826998094892
18625,67.62709,121.1408,54.94910641386192
18626,65.16098,122.078,55.3742175451329
18627,67.20458,130.3198,59.112673500861824
18628,69.59194,127.5957,57.8770298466842
18629,64.89401,112.6321,51.08958541231969
18630,68.35388,126.5067,57.38306268710877
18631,65.82881,124.3733,56.4153587952463
18632,66.1868,126.2654,57.2736097251202
18633,70.32643,129.9479,58.94398076748617
18634,64.06977,116.5794,52.88006894674771
18635,67.1713,112.1838,50.88623786627959
18636,64.92458,130.1598,59.04009797695726
18637,67.43431,133.5765,60.58990293023678
18638,68.82895,118.8026,53.88850585140161
18639,69.06337,119.7953,54.33879161752699
18640,69.7271,129.4766,58.73020048988478
18641,66.43212,124.0251,56.25741631134899
18642,67.83192,129.6701,58.81797151410686
18643,65.52728,119.5522,54.22852218089449
18644,69.47555,149.9544,68.01886963621519
18645,65.88912,120.1125,54.48267259366778
18646,70.92408,140.4445,63.70520729384016
18647,63.47126,100.7746,45.71105869545496
18648,65.04097,136.9673,62.12795972058423
18649,67.16204,130.3048,59.10586954549578
18650,69.37409,106.5867,48.34740996099065
18651,69.74416,130.6283,59.25260818289031
18652,68.68581,135.8803,61.6348997550576
18653,67.24642,117.1742,53.14986845686292
18654,65.07326,105.7219,47.95513925428649
18655,67.29306,124.5546,56.497595935770654
18656,69.81604,127.0576,57.63294928785267
18657,70.51899,121.0529,54.90923523541685
18658,66.6253,131.1694,59.49804953279506
18659,66.89401,121.1997,54.97582327859929
18660,67.80165,105.2037,47.72008527624058
18661,67.97818,130.5677,59.22512020321147
18662,67.01481,118.6079,53.80019051075025
18663,64.61004,120.3031,54.56912818651909
18664,66.19053,108.752,49.3295835979316
18665,68.07234,123.3461,55.94942393177901
18666,67.97208,111.8923,50.75401433366597
18667,64.15535,128.6441,58.35258096706886
18668,69.75831,120.5173,54.66628866914633
18669,64.32257,104.5157,47.40801052345096
18670,69.32868,128.1567,58.13149777737458
18671,71.4743,152.8868,69.34899755057606
18672,64.42866,107.8894,48.93831080468112
18673,68.0485,139.8643,63.44203030028122
18674,68.41135,124.3541,56.40664973237775
18675,69.90011,133.7566,60.67159575433185
18676,68.02798,134.4956,61.006803955366045
18677,71.979,152.6473,69.24036106323142
18678,67.06678,114.378,51.8815204572258
18679,67.47195,143.9362,65.28903202394993
18680,65.75596,123.9509,56.22375941213826
18681,69.11893,117.6573,53.36900117935226
18682,69.61776,128.4215,58.25161026943663
18683,64.42529,93.4895,42.40655901297288
18684,68.86031,124.3513,56.40537966070942
18685,71.35262,149.7034,67.90501678308989
18686,65.26951,109.6937,49.75673591581239
18687,67.07489,116.9079,53.029075569264265
18688,67.17127,131.3436,59.57706613444616
18689,65.73213,94.24776,42.750503492697085
18690,68.68319,133.4584,60.53633312165472
18691,69.1054,105.3497,47.7863104418035
18692,68.04565,120.0355,54.44774562278871
18693,69.40605,128.4936,58.28431461489612
18694,71.15081,154.0204,69.86319513743989
18695,67.57653,124.0439,56.265943935407776
18696,66.19606,113.86,51.64655719858477
18697,67.87278,147.5407,66.9240224984124
18698,65.36336,139.1989,63.14020684024313
18699,69.80543,155.6269,70.59189875714415
18700,66.64909,119.51,54.209380386464666
18701,68.84986,128.6154,58.33956273246847
18702,69.83458,135.5907,61.50353805679034
18703,65.32506,119.5717,54.23736732287036
18704,64.73504,130.5975,59.238637394538685
18705,63.47841,100.2383,45.467794611267344
18706,69.27949,144.9208,65.73564365417764
18707,68.85303,130.5177,59.202440351991285
18708,66.69499,106.0517,48.10473555293477
18709,64.29055,124.4514,56.45078472285222
18710,66.35597,128.4833,58.279642565544776
18711,69.72637,122.6604,55.63839245214551
18712,66.76502,121.0101,54.88982128277238
18713,68.47077,136.9773,62.13249569082827
18714,71.66733,157.2045,71.30749342284314
18715,70.31301,134.2708,60.904835344280144
18716,67.27406,125.2117,56.795654540506206
18717,69.53611,153.2106,69.49587226707793
18718,72.7748,152.2564,69.06304998639209
18719,69.75516,131.9829,59.867050712147325
18720,69.31731,113.889,51.65971151229248
18721,67.59655,113.7564,51.59956454685657
18722,68.80522,126.4774,57.36977229429375
18723,66.10887,105.4664,47.83924521455139
18724,66.65045,116.9397,53.043499954640296
18725,69.55086,155.5237,70.54508754422571
18726,70.22757,145.7376,66.10614170371042
18727,68.77158,129.6204,58.795427741994
18728,69.14943,141.3192,64.10196861108591
18729,65.67652,115.6393,52.45364238410596
18730,68.16672,107.975,48.977138709970056
18731,67.61212,123.8621,56.18347999637122
18732,70.24321,125.2896,56.83098974870724
18733,69.19034,141.7787,64.31039644379932
18734,68.81631,131.713,59.74462487526081
18735,66.33019,114.6571,52.00811938673682
18736,67.42121,139.7828,63.405062142792346
18737,67.57223,122.4153,55.52721582146421
18738,64.35103,132.7265,60.20434545949378
18739,68.57516,134.564,61.037829991835245
18740,67.05546,117.4663,53.28236414769119
18741,68.09799,124.307,56.385285312528346
18742,71.57853,117.4121,53.25777918896851
18743,70.06625,149.8354,67.96489159031115
18744,65.68016,124.5133,56.4788623786628
18745,66.07335,112.1744,50.88197405425021
18746,67.57426,104.5494,47.42329674317337
18747,67.15108,122.4038,55.52199945568357
18748,69.04551,132.6149,60.15372403157036
18749,69.20252,145.5692,66.02975596480087
18750,69.71079,128.8631,58.45191871541323
18751,65.29563,113.4145,51.44447972421301
18752,63.64036,120.7483,54.77106958178354
18753,67.44444,121.6074,55.1607547854486
18754,67.26357,155.4769,70.52385920348362
18755,69.67211,150.7134,68.36314977773746
18756,69.49824,128.3236,58.20720312074752
18757,69.39577,132.9491,60.305316157126
18758,69.61772,128.1457,58.12650821010614
18759,66.95073,125.8741,57.0961172094711
18760,65.10061,101.0707,45.84536877438084
18761,70.60484,133.2398,60.43717681212011
18762,69.8036,132.7216,60.2021228340742
18763,64.08148,119.2167,54.07634037920711
18764,71.7491,132.2534,59.98974870724848
18765,69.86149,138.9225,63.014832622698
18766,70.57948,121.235,54.99183525356074
18767,69.3868,107.0816,48.57189512836796
18768,73.40755,129.8191,58.88555747074299
18769,67.11939,121.4565,55.092306994466114
18770,66.20766,120.7871,54.78866914633039
18771,68.55431,121.6152,55.16429284223895
18772,66.19609,112.1678,50.87898031388914
18773,69.9654,142.061,64.43844688378844
18774,69.29187,129.3865,58.68933139798603
18775,67.8538,114.4474,51.9130000907194
18776,67.96589,141.6129,64.23519005715322
18777,68.55128,123.8771,56.19028395173727
18778,68.75419,123.9171,56.20842783271342
18779,66.55678,134.4236,60.97414496960899
18780,70.59726,130.2703,59.09022044815385
18781,67.02605,119.901,54.38673682300644
18782,67.41396,116.1679,52.69341377120566
18783,69.19909,117.1203,53.12541957724757
18784,70.80766,144.2022,65.40968883244126
18785,67.60947,110.2511,50.00957089721491
18786,69.04609,124.0725,56.27891681030573
18787,66.42537,134.0266,60.7940669509208
18788,67.11748,107.6576,48.83316701442438
18789,66.28992,104.2723,47.29760500771115
18790,70.27361,139.0315,63.06427469835797
18791,67.69712,129.6555,58.81134899755057
18792,66.85592,143.7988,65.22670779279687
18793,67.61554,140.8081,63.87013517191327
18794,70.14128,137.2464,62.25455865009525
18795,71.05634,116.9411,53.04413499047446
18796,63.38973,128.9919,58.51034201215639
18797,71.79649,132.8951,60.28082191780823
18798,64.87538,108.4584,49.19640751156672
18799,66.64629,124.3705,56.414088723577976
18800,66.66731,122.7419,55.6753606096344
18801,67.36005,132.1815,59.95713508119386
18802,67.78648,141.9301,64.37907103329403
18803,67.65562,122.0912,55.38020502585503
18804,67.99457,120.7194,54.757960627778274
18805,67.20666,131.022,59.43118933139798
18806,67.66445,111.1134,50.40070761135807
18807,70.7897,124.2387,56.35430463576159
18808,65.60275,113.6259,51.54037013517191
18809,68.78444,141.7825,64.31212011249205
18810,69.97289,154.4117,70.040687653089
18811,72.88631,139.0747,63.08387008981221
18812,68.47303,134.9762,61.22480268529439
18813,66.79608,136.3316,61.83960809217091
18814,67.30746,136.4466,61.89177174997731
18815,69.2924,137.9162,62.55837793704073
18816,68.29249,140.8264,63.87843599745985
18817,69.01065,125.7044,57.01914179442983
18818,67.85167,123.1633,55.86650639571804
18819,66.52291,119.8779,54.37625873174272
18820,70.28503,135.5849,61.50090719404881
18821,67.77965,138.1189,62.65032205388732
18822,67.25897,117.2646,53.190873627869
18823,67.54277,121.0405,54.90361063231425
18824,70.06108,149.2393,67.69450240406422
18825,69.45781,134.1714,60.85974780005443
18826,67.635,116.5934,52.88641930508936
18827,68.97276,118.5913,53.79266080014515
18828,66.28357,129.9358,58.93849224349088
18829,69.75152,104.6822,47.48353442801415
18830,69.41999,127.9808,58.051710060782
18831,71.06858,152.1248,69.00335661798059
18832,68.33582,139.4499,63.25405969336841
18833,67.11634,132.4605,60.08368865100245
18834,67.48548,107.1629,48.60877256645196
18835,65.88513,120.3014,54.56835707157761
18836,65.8286,102.3607,46.430508935861376
18837,69.15262,129.2947,58.64769119114579
18838,67.73971,132.0791,59.91068674589495
18839,68.31863,133.1632,60.40243128005079
18840,65.14074,117.8809,53.47042547400888
18841,66.25327,120.4461,54.6339925610088
18842,67.28113,113.3187,51.40102512927516
18843,71.26882,129.5776,58.776013789349534
18844,67.2513,122.3783,55.51043273156128
18845,66.43889,121.4343,55.08223714052435
18846,66.84667,107.9407,48.96158033203302
18847,69.75759,140.9194,63.92062052072938
18848,69.0673,133.6173,60.60840968883244
18849,69.65999,130.2559,59.08368865100245
18850,68.93677,125.3045,56.83774834437086
18851,67.15994,108.8491,49.37362786900118
18852,69.39921,130.7668,59.3154313707702
18853,68.34672,135.8604,61.62587317427197
18854,70.51145,135.0087,61.2395445885875
18855,69.48508,123.7083,56.11371677401796
18856,66.907,100.1432,45.42465753424657
18857,68.13199,121.5932,55.15431370770207
18858,71.29192,138.1298,62.65526626145331
18859,70.21849,118.867,53.9177174997732
18860,68.53744,148.6424,67.42375034019777
18861,68.98262,118.1685,53.60087997822734
18862,67.2414,133.1376,60.39081919622607
18863,68.87922,123.4291,55.9870724848045
18864,70.11356,135.6634,61.53651456046448
18865,69.76284,132.2633,59.99423931779007
18866,69.32483,117.5478,53.31933230518008
18867,68.85358,112.7226,51.13063594302821
18868,67.51316,123.8273,56.16769481992198
18869,67.67759,132.8392,60.25546584414406
18870,68.30186,140.4737,63.718452326952736
18871,67.81994,126.1359,57.21486891045995
18872,65.17462,110.8658,50.28839698811575
18873,67.21931,131.6292,59.7066134446158
18874,65.70946,127.0618,57.63485439535516
18875,66.62218,135.2702,61.35816021046901
18876,70.03963,148.768,67.48072212646285
18877,69.57779,139.1555,63.120520729384005
18878,69.06121,138.5468,62.84441622062958
18879,67.49563,106.2282,48.18479542774199
18880,64.4891,95.6685,43.39494692914814
18881,67.33308,128.5636,58.31606640660437
18882,65.73318,141.9346,64.38111221990383
18883,66.24559,139.3832,63.22380477184069
18884,69.54639,136.7369,62.02345096616165
18885,70.91309,139.336,63.20239499228885
18886,67.45435,123.3438,55.94838065862288
18887,66.8128,131.442,59.62170008164747
18888,66.07655,128.2468,58.17236686927334
18889,65.48464,122.1126,55.38991200217726
18890,67.9735,115.8705,52.55851401614805
18891,68.17934,128.1162,58.11312709788624
18892,68.75379,128.5221,58.29724213009162
18893,70.42998,138.6082,62.87226707792797
18894,67.84405,122.6771,55.64596752245305
18895,69.84154,128.9522,58.49233421028758
18896,68.19966,125.8263,57.074435271704616
18897,68.52427,126.4684,57.365689921074114
18898,64.93004,123.5438,56.03910006350358
18899,66.92609,133.6922,60.64238410596027
18900,69.75065,126.1361,57.21495962986482
18901,69.8655,124.4893,56.46797605007711
18902,66.24436,131.6072,59.69663431007893
18903,66.32189,135.3703,61.4035652726118
18904,72.84287,142.1741,64.48974870724848
18905,67.39726,131.4489,59.62482990111585
18906,65.01832,115.0837,52.20162387734736
18907,70.59535,143.0093,64.86859294203029
18908,70.17018,146.3284,66.37412682572801
18909,67.4578,136.3524,61.8490429102785
18910,67.26702,123.5548,56.04408963077202
18911,69.817,132.1167,59.92774199401252
18912,66.24797,130.474,59.18261816202485
18913,69.63203,150.5264,68.27832713417399
18914,67.56315,138.5557,62.84845323414678
18915,69.21375,131.5255,59.659575433185154
18916,70.23974,133.6155,60.60759321418851
18917,68.74692,140.926,63.92361426109044
18918,70.20609,126.7617,57.49872992833167
18919,68.20052,131.4243,59.61367141431551
18920,69.01907,143.3999,65.04576793976231
18921,67.66947,128.9828,58.50621427923432
18922,64.07139,138.8326,62.97405425020412
18923,66.59571,125.3051,56.8380205025855
18924,64.2154,109.5273,49.68125737095164
18925,67.32259,111.9082,50.76122652635398
18926,68.2653,124.3467,56.403293114397165
18927,69.10479,142.1923,64.49800417309261
18928,67.26557,109.9298,49.86383017327406
18929,67.56282,117.22,53.1706432005806
18930,67.70635,119.8849,54.37943391091354
18931,68.91809,119.6725,54.28308990293024
18932,66.75571,111.1221,50.404653905470376
18933,63.60255,113.6185,51.537013517191326
18934,67.9549,132.0406,59.89322326045541
18935,70.12267,136.86,62.07928875986574
18936,68.52279,122.0874,55.37848135716229
18937,68.27301,126.9347,57.57720221355348
18938,68.0335,132.211,59.97051619341377
18939,63.71782,112.9014,51.21173909099156
18940,63.27713,123.3834,55.96634310078925
18941,67.44392,144.5663,65.57484350902658
18942,70.93268,124.134,56.30681302730654
18943,64.95846,124.1922,56.33321237412682
18944,67.82998,134.4499,60.98607457135081
18945,65.67986,117.3818,53.24403519912909
18946,67.85729,106.2393,48.18983035471287
18947,68.64131,126.2599,57.27111494148598
18948,67.15147,144.6755,65.62437630409144
18949,68.15486,128.6466,58.35371495962986
18950,66.76022,120.5667,54.68869636215186
18951,66.15116,124.4818,56.464574072394086
18952,70.03411,135.579,61.498230971604826
18953,63.62972,123.3694,55.9599927424476
18954,67.99637,127.8984,58.01433366597114
18955,63.86584,101.1195,45.86750430917173
18956,69.94454,133.8068,60.69436632495691
18957,68.33791,134.2027,60.87394538691826
18958,67.69831,127.598,57.87807311984033
18959,67.13141,115.7628,52.5096616166198
18960,68.76137,114.535,51.95273519005715
18961,65.59809,123.1285,55.8507212192688
18962,66.31687,100.5823,45.62383198766216
18963,69.44079,141.2083,64.05166470107956
18964,69.37313,132.8006,60.23795699900209
18965,68.42964,128.6768,58.36741358976684
18966,64.69932,125.6053,56.97419032931143
18967,69.72645,98.13857,44.51536333121655
18968,68.41304,133.712,60.65136532704344
18969,65.35887,116.9776,53.06069128186519
18970,67.12896,130.9687,59.40701260999728
18971,66.92088,127.3274,57.755329765036734
18972,69.29888,138.2458,62.70788351628413
18973,69.09147,131.6457,59.71409779551846
18974,67.94608,128.8156,58.430372856754055
18975,69.76571,147.9617,67.11498684568629
18976,68.06441,124.6722,56.550938945840514
18977,67.49538,148.7456,67.47056155311621
18978,67.11697,113.3744,51.42629048353442
18979,65.08173,111.555,50.60101605733466
18980,67.85374,131.636,59.70969790438174
18981,66.25532,112.1725,50.88111221990384
18982,70.04843,139.3738,63.2195409598113
18983,71.20862,134.4401,60.98162932051166
18984,69.74874,137.7951,62.50344733738546
18985,71.44554,136.6001,61.96139889322325
18986,69.94668,141.4994,64.18370679488342
18987,66.87131,119.1642,54.05252653542592
18988,69.21473,128.4229,58.25224530527079
18989,66.74018,127.9894,58.05561099519187
18990,69.6161,138.6399,62.88664610360157
18991,70.88611,107.6722,48.839789530980674
18992,65.62141,132.3347,60.026626145332486
18993,65.47498,108.9138,49.40297559648008
18994,66.58238,121.9442,55.31352626326771
18995,67.40184,120.102,54.47790982491155
18996,66.54299,100.2631,45.47904381747255
18997,68.20307,132.0264,59.88678218270888
18998,68.3355,129.1787,58.59507393631497
18999,66.84503,110.5189,50.13104418035017
19000,67.14814,105.918,48.04408963077202
19001,68.95693,130.3178,59.111766306813024
19002,67.45968,135.2663,61.35639118207384
19003,69.73828,139.1718,63.12791436088178
19004,69.82326,128.9242,58.47963349360428
19005,69.66234,118.628,53.80930781094076
19006,74.01942,124.2312,56.35090265807856
19007,64.87799,127.1184,57.6605279869364
19008,68.45052,125.3085,56.83956273246847
19009,69.20931,138.436,62.79415767032568
19010,68.7274,128.841,58.44189422117391
19011,67.51895,110.6973,50.21196588950376
19012,69.2305,146.7603,66.5700353805679
19013,69.58018,122.7056,55.65889503764855
19014,67.13026,123.9607,56.22820466297741
19015,68.74446,138.4759,62.81225619159938
19016,65.03535,103.0616,46.74843509026581
19017,67.11675,135.7574,61.579152680758405
19018,67.28088,105.8265,48.00258550303909
19019,65.52005,114.0189,51.7186337657625
19020,68.46225,126.0038,57.15494874353624
19021,68.29754,125.6328,56.98666424748254
19022,67.42591,118.7455,53.86260546130817
19023,67.66937,142.4494,64.61462396806677
19024,71.81863,146.9166,66.64093259548217
19025,68.71802,128.9584,58.49514651183888
19026,66.58401,122.4293,55.53356617980586
19027,69.3764,120.9916,54.88142973782092
19028,68.44002,135.6954,61.5510296652454
19029,64.71921,122.5415,55.58445976594393
19030,68.52755,125.3404,56.854032477546944
19031,69.35345,134.088,60.82191780821917
19032,69.20229,117.4489,53.27447155946656
19033,67.00578,120.8698,54.82618162024857
19034,66.89812,112.9835,51.24897940669509
19035,68.35288,135.8208,61.60791073210559
19036,67.33573,118.4924,53.74780005443164
19037,69.82623,138.6881,62.908509480177806
19038,67.099,128.0533,58.08459584505125
19039,68.54065,129.6286,58.79914723759412
19040,71.22829,128.8353,58.4393087181348
19041,68.5347,130.156,59.03837430826454
19042,69.8437,134.747,61.1208382473011
19043,69.37798,153.3498,69.55901297287488
19044,70.73471,138.6245,62.87966070942575
19045,68.82335,133.9317,60.75102059330491
19046,70.17434,126.2272,57.25628231878798
19047,67.29725,143.426,65.05760682209923
19048,70.27076,133.5081,60.55887689376758
19049,67.913,133.8764,60.72593667785539
19050,69.54137,134.96,61.21745441349905
19051,68.06886,124.1629,56.31992198131179
19052,70.52222,123.9367,56.21731833439173
